Morph-lemma,Morph-inflection,Learning-status,Occurrence,File
砕ける,砕け,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
間違い,間違い,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ご,ご,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
気配,気配,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
立つ,立っ,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
万,万,known,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
少年,少年,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
分家,分家,unknown,19,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たい,たく,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
教える,教え,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
十,十,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
する,すれ,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
廊下,廊下,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
夜,夜,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
少ない,少ない,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
復活,復活,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
刻む,刻ま,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
邪魔,邪魔,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ある,あれ,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
気づく,気づい,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
報告,報告,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
貴族,貴族,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
信じる,信じ,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
足,足,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
２,２,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
豹,豹,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
６,６,unknown,18,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ああ,ああ,known,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
決して,決して,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そ,そ,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
七,七,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
強い,強く,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
既に,既に,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
うん,うん,known,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
金色,金色,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やはり,やはり,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
計画,計画,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
だが,だが,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
下,下,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ずつ,ずつ,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
響く,響い,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
不思議,不思議,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
隣,隣,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
話す,話し,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大きな,大きな,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そろそろ,そろそろ,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
心配,心配,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しまう,しまっ,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
黒,黒,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
戦闘,戦闘,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
証拠,証拠,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
震える,震え,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
教師,教師,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
肩,肩,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
涙,涙,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もし,もし,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
屋上,屋上,unknown,17,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
五,五,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
など,など,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
剣士,剣士,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
とか,とか,learning,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
まぁ,まぁ,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
組織,組織,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
すぐ,すぐ,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いつも,いつも,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
隠す,隠し,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
かける,かけ,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
漆黒,漆黒,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
猫,猫,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
六,六,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
動き,動き,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
我々,我々,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
せい,せい,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
来る,来,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ため息,ため息,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
心,心,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
べし,べき,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さて,さて,known,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
早い,早く,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ボク,ボク,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
微笑,微笑,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
子,子,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
染まる,染まっ,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
使命,使命,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
台座,台座,unknown,16,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
再び,再び,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
元,元,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
王,王,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
余裕,余裕,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
授業,授業,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
当然,当然,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本気,本気,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
背,背,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
雫,雫,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
許す,許さ,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
辺り,辺り,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さらに,さらに,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
危険,危険,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
場所,場所,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
えっ,えっ,known,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
進む,進ん,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
口,口,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こそ,こそ,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
フード,フード,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ぬ,ず,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いう,いえ,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
周囲,周囲,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ふん,ふん,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ローブ,ローブ,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聖域,聖域,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
信用,信用,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
庫,庫,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
我ら,我ら,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
によって,によって,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
真実,真実,unknown,15,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
時,時,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
歴史,歴史,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
言う,言わ,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
以上,以上,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大,大,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
バカ,バカ,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
風,風,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
答える,答え,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ぐらい,ぐらい,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ずっと,ずっと,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そのまま,そのまま,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
問題,問題,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
感じる,感じ,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
静か,静か,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
斬る,斬り,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残る,残っ,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
室,室,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
触手,触手,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いずれ,いずれ,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
たり,たり,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
行く,行く,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
鎖,鎖,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
５,５,unknown,14,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
終わる,終わっ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
く,っ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
取り出す,取り出し,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
死,死,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
窓,窓,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見つめる,見つめ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
久しぶり,久しぶり,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
件,件,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
お願い,お願い,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
倒れる,倒れ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
クラス,クラス,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さすが,さすが,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
戻る,戻っ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
刃,刃,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
振り返る,振り返っ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
戦い,戦い,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いったい,いったい,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
戦う,戦っ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ロング,ロング,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
コート,コート,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
無駄,無駄,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
９,９,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
二つ,二つ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
微笑む,微笑ん,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,なけれ,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
粉々,粉々,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
つまり,つまり,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
九,九,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
趣味,趣味,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
匹,匹,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
死ぬ,死ん,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
笑み,笑み,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
生首,生首,unknown,13,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ごめん,ごめん,known,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
上げる,上げ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あげる,あげ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
例,例,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
全員,全員,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なるほど,なるほど,known,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
身,身,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
アジ,アジ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
最高,最高,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
文字,文字,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
続ける,続け,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
唇,唇,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
らしい,らしい,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
出す,出す,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
つく,つい,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そういう,そういう,known,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
振る,振っ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
振り返る,振り返る,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
家,家,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
本当,本当,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一瞬,一瞬,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
強い,強い,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
表,表,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
目的,目的,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見下ろす,見下ろし,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
胸,胸,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
美しい,美しい,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
確認,確認,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
特別,特別,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
動く,動く,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
忘れる,忘れ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
振る,振り,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
３,３,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
教会,教会,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
頂,頂,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
穢れ,穢れ,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
皆,皆,unknown,12,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
みんな,みんな,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
普通,普通,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
学生,学生,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
悪,悪,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
道,道,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
がる,がっ,known,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
作る,作っ,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
初めて,初めて,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
昔,昔,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
残り,残り,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
終わる,終わり,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こちら,こちら,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
じっと,じっと,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見上げる,見上げ,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
机,机,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
床,床,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
もしか,もしか,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
開ける,開け,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
響く,響く,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
突然,突然,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
さっき,さっき,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
理由,理由,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あげる,あげる,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
黒髪,黒髪,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
聞く,聞き,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
男子,男子,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
使う,使っ,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
全く,全く,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しまう,しまう,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
悪い,悪く,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
慌てる,慌て,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
赤い,赤く,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
欲しい,欲しい,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
爆発,爆発,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
戦う,戦う,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
散る,散っ,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
にとって,にとって,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ゆっくり,ゆっくり,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
歩,歩,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
細い,細い,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
弾ける,弾け,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
構える,構える,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
結果,結果,learning,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
間合い,間合い,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
死体,死体,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
アイリス,アイリス,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
同時に,同時に,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
続く,続い,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
最初,最初,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
覚悟,覚悟,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
覚ます,覚まし,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
４,４,unknown,11,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
間,間,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
しばらく,しばらく,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ほう,ほう,known,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大量,大量,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
殺す,殺し,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
名,名,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
噂,噂,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
よい,よかっ,known,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
化,化,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
奴,奴,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
すら,すら,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
なかなか,なかなか,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
必ず,必ず,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
いつの間にか,いつの間にか,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見据える,見据え,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
カゲ,カゲ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ノー,ノー,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一緒,一緒,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
持つ,持っ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
鍵,鍵,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
押さえる,押さえ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
最近,最近,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
こっち,こっち,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
けれど,けれど,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
きっと,きっと,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
真面目,真面目,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ポチ,ポチ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
行く,行き,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
遠い,遠い,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
そっ,そっ,known,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
みる,みる,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
生きる,生き,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
大きい,大きく,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
とても,とても,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
奥,奥,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
校舎,校舎,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
腹,腹,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
警備,警備,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
兵,兵,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
消す,消し,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
多い,多い,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
拳,拳,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
昨夜,昨夜,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
点,点,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
向こう,向こう,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
８,８,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
謎,謎,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
無理,無理,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
第,第,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
番,番,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
肉体,肉体,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
おかげ,おかげ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
警戒,警戒,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
あぁ,あぁ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
やっぱり,やっぱり,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
見つめる,見つめる,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
呼ぶ,呼ば,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
泥棒,泥棒,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
ない,な,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
細,細,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
柳,柳,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
おる,おり,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
簡単,簡単,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
地下,地下,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
数,数,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
装置,装置,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
間違う,間違っ,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
返済,返済,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
一族,一族,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
タイマー,タイマー,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
銀髪,銀髪,unknown,10,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
入る,入る,unknown,9,eminence-in-the-shadow-vol-5-JA-no-furigana.txt
